source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,g_rp,phot_g_mean_mag,phot_g_mean_flux_over_error
1578083104672582784,191.12121029111367,0.012867028,58.70068513287986,0.0126405,22.127684940355714,0.016447278,1.1994381,13.998127,2170.1304
1578107981123176576,192.024450332615,0.026284503,58.45249052029842,0.02715861,15.658714456849534,0.034524523,1.2557459,16.068052,1613.5305
1578127634893884672,192.72194962318522,0.027245156,58.748068325516805,0.024544712,15.014788122864633,0.032853983,1.1117601,13.993187,3000.9722
1578153267258336128,192.3360526910999,0.01278909,59.03826076285912,0.011612708,15.84232383230511,0.014831561,1.1201887,14.137073,2798.9775
1578189856083806464,191.05188820041087,0.012574544,59.109905715496225,0.012884443,21.032934193365442,0.01590547,1.0596533,12.049809,3511.3733
1578199309307786880,191.66248594519433,0.038669743,59.18631787769945,0.03934279,12.198775038934915,0.04777606,1.3310928,16.598057,706.45795
1578289091304186496,189.72006132303179,0.021612015,58.951896266828385,0.019373419,36.313014155904916,0.026151733,1.3179998,14.785124,1764.7933
1578373753699493120,190.72083056784805,0.010722477,59.0843041978374,0.009663527,10.054200153286363,0.01269321,0.7726402,11.875349,6025.444
1578444534760606464,189.69244126500067,0.008886338,59.5136605694801,0.008632035,11.101817325908284,0.010837469,0.6267271,10.614325,9528.104
1578462745421949184,189.16722612559388,0.016594531,59.69975522256233,0.019086134,12.088900403194842,0.022340877,1.1390486,15.010274,2499.0898
1578494081503344000,189.37208022335105,0.015697915,59.88309434191258,0.015933447,16.755522712957475,0.019750588,1.1887417,14.46198,2272.7336
1578554039246718720,196.3977257642742,0.034731913,58.03885960841072,0.036753256,10.394578714950626,0.043469388,1.138341,14.67478,2640.4019
1578607537359458944,194.7875651380431,0.017941475,58.24881175763658,0.019360693,10.527447054488402,0.022517169,1.1624069,15.197472,2270.7212
1578626430919668736,195.73847456515458,0.009578466,58.409434180194594,0.009763991,10.328757955819444,0.011742169,0.9694786,13.400066,3913.6262
1578687286313348992,196.13700506392922,0.011683829,58.88144057997877,0.010347242,10.424707926761615,0.0130317435,0.43501377,9.243515,7522.2305
